,TP9,AF7,AF8,TP10,subj,ses,Performance,Time (sec),Signal Drop,affective_trust,cognitive_trust,affecttrust_corr,cognitivetrust_corr
295,0.002594198978478504,0.00901673182980209,0.0042733422630800814,0.02342440565008462,174,3,9.0,244.0,0.0,3.0,3.75,-0.102062072615966,0.16609095970748
296,-0.004462356952570117,-0.04494050313267466,-0.04561940305860623,-0.0011307042483017856,175,1,7.0,426.0,1.0,2.8,3.8333333333333335,0.707106781186547,-0.108465228909328
297,0.02160657779415218,0.056090379171025564,-0.09964889751835716,-0.007965255087400463,175,2,9.0,329.0,0.0,3.4444444444444446,4.0,0.333333333333333,0.790569415042095
298,0.009508001504723567,-0.11304220303745713,0.0023884035556512423,-0.0038059571791373877,175,3,9.0,404.0,1.0,3.5,3.8333333333333335,-0.166666666666667,-0.156173761888606
299,0.0015948497682981618,-0.07930146898379842,-0.04922528139968889,0.036392481018881595,178,1,5.0,542.0,1.0,3.3,4.0,-0.609937545592833,0.4
300,-0.09454635163013331,0.03584085396708368,-0.019611407767181684,0.06296790056112263,178,3,8.0,207.0,0.0,3.6,4.083333333333333,-0.408248290463863,0.91350027839114
301,0.019297653834041157,-0.0004572556025746828,0.03617490023389215,-0.013285551532442994,179,1,11.0,671.0,0.0,3.4,3.9166666666666665,0.456435464587638,0.919145030018058
302,0.017860662890011883,0.004023060440042382,0.04903660744510473,0.00990119768076556,179,2,11.0,556.0,0.0,3.6,4.166666666666667,-0.612372435695795,0.959403223600247
303,0.03239896645967508,0.04275739204437349,0.039889870666593434,0.03989284330391768,179,3,8.0,538.0,1.0,3.5,4.083333333333333,0.25,0.966987556830456
305,0.03306553089618819,-0.008215632121776938,0.027415860410618085,0.004606355204878692,180,2,11.0,383.0,1.0,3.4,4.0,0.790569415042095,0.909963754734542
306,0.046352628895869386,0.04831915725480311,-0.03709607207781501,-0.06286240542599311,180,3,10.0,383.0,1.0,3.7,4.083333333333333,-0.408248290463863,0.91350027839114
