,TP9,AF7,AF8,TP10,subj,ses,Unnamed: 0,Performance,Time_Sec,Signal Drop
263,-0.0076616006998298765,-0.02508782157747282,-0.047509829711709986,0.0008079245825156581,150,1,233.0,4.0,528.0,1.0
264,0.298951328636642,0.03898016898299097,0.02128203518401798,0.49792390647002543,150,2,234.0,5.0,180.0,0.0
265,-0.05208853500554809,0.052417270296490924,-0.03732173507893567,-0.1525653556125712,150,3,235.0,3.0,179.0,0.0
267,0.065344761951195,0.03387368827076605,-0.06022726606220498,0.09150114504974596,151,2,236.0,7.0,823.0,1.0
268,0.007099776244231237,0.09188899477630297,-0.04753228652433243,0.04171019680213336,152,1,237.0,8.0,409.0,0.0
269,-0.14856499568751869,-0.03561567177033294,-0.031511249474570006,-0.020439723426979407,152,2,238.0,2.0,158.0,1.0
270,-0.032537675272764084,-0.18806585992035837,-0.04325291856929071,0.0015647758816370412,152,3,239.0,5.0,185.0,1.0
272,0.011580053278162595,-0.0012621986334056274,-0.006269248256302816,-0.15494757700319303,153,2,240.0,1.0,400.0,1.0
273,-0.042047747879869465,-0.05977766605931354,-0.10605594874861829,-0.06338067241258992,153,3,241.0,2.0,236.0,0.0
275,-0.012415478128670837,-0.06604389973110852,0.026447088273274626,-0.04274182984468751,156,3,245.0,6.0,745.0,0.0
276,-0.06292330750662678,-0.0526674502436382,-0.09194105535174407,-0.015137963487372052,158,1,246.0,7.0,787.0,0.0
277,0.020552041138900586,0.024521184945732896,0.11248969208395383,0.008991814169086237,158,2,247.0,7.0,246.0,0.0
278,0.04708470431704388,-0.030062943629323376,-0.056247506312622327,0.018451877655476522,158,3,248.0,11.0,514.0,0.0
279,-0.007107184884152441,-0.21408475290028856,-0.27125646515510987,0.1866954307433093,159,1,249.0,6.0,280.0,1.0
280,0.04956417200717604,0.17407331535394324,0.06237395496625921,-0.16659587934143177,159,3,251.0,3.0,220.0,0.0
281,0.03424119914503639,-0.08508343598178014,-0.2773937652211869,0.049599591542852914,160,1,252.0,0.0,333.0,1.0
282,-0.03960042831966969,0.00643253029201474,0.08553761486941532,0.029381920293195547,160,2,253.0,8.0,424.0,0.0
283,0.009361113676427574,-0.053746531977192716,0.03245182052521539,0.021981047956614753,160,3,254.0,3.0,400.0,1.0
284,-0.05419988264816827,0.008486734153154738,0.06097914490688467,-0.03091303820306754,161,1,255.0,1.0,214.0,1.0
285,0.01796671831849858,0.05507498313123222,0.1863180545116472,-0.0024696213772737864,161,3,257.0,2.0,282.0,1.0
287,-0.04959914933197652,0.010209496257544541,0.028019801611723683,-0.02056083463240101,163,2,262.0,7.0,355.0,0.0
288,-0.04040033845740632,0.008576499480104877,-0.007455258904735182,-0.05447693461192896,164,1,264.0,4.0,412.0,1.0
289,-0.02016543248222478,0.03867722153802758,0.03003859796982411,-0.08086586535950822,164,2,265.0,2.0,488.0,1.0
290,0.10505056795598483,-0.11743661088979636,-0.0709918395462891,-0.12952817096382427,164,3,266.0,6.0,242.0,0.0
291,0.03578005047379635,0.03829995621437687,-0.034423568178515385,0.05776368954081775,165,1,267.0,9.0,505.0,1.0
292,-0.005873519667372359,-0.03147597101020885,-0.003642988958591375,0.05109348661720324,165,3,269.0,11.0,169.0,0.0
293,0.08750592286150133,-0.16835240726172918,-0.08778567251923891,-0.06101094965089489,166,1,270.0,1.0,353.0,1.0
294,0.1253188330581333,0.15825337132505937,0.040343257833213166,0.05609479468739119,166,2,271.0,5.0,283.0,0.0
295,-0.016758915662534575,0.074833971764926,0.08552774212992721,0.033710759788266216,166,3,272.0,4.0,246.0,0.0
296,0.014879369343724618,-0.01126696702991141,0.016827032310541012,0.016586894641099352,167,1,273.0,5.0,960.0,1.0
297,0.02084302056196788,0.01715426749004357,0.0037802413056131257,0.020796080640463795,167,2,274.0,9.0,901.0,0.0
299,-0.08616093435005828,-0.03549127345028046,0.07087226049276318,-0.07750717534389989,168,2,276.0,9.0,273.0,0.0
300,-0.09085404032097802,-0.35114885060200746,-0.4633446202207839,0.03968872454237385,168,3,277.0,6.0,195.0,1.0
301,0.11352505535097285,-0.109027369032986,-0.12200750187399863,-0.17279833595836833,169,1,278.0,0.0,486.0,1.0
302,0.0013231803103623424,0.10379773706114326,0.11014255183162143,-0.0014963376345024475,169,2,279.0,2.0,491.0,0.0
303,0.004698237024059275,0.09481593993647297,0.017286182721777833,0.0485182145709594,169,3,280.0,6.0,418.0,1.0
304,-0.07075085055909189,-0.1251162842661023,-0.02432031045537541,-0.08044170574257208,170,1,281.0,11.0,815.0,1.0
305,-0.02118616100374189,-0.058431982270922625,0.020093569993681927,-0.10745677909689005,170,2,282.0,9.0,300.0,1.0
306,-0.06357672145682679,-0.1333738591434056,-0.031426660660374243,-0.04703557413244255,170,3,283.0,10.0,208.0,0.0
307,0.017037866528316223,0.005820428355985255,0.06963545699470845,-0.02569111446185573,172,1,284.0,10.0,701.0,1.0
308,0.1576439067781765,0.08302288301792046,0.06673434536817544,-0.07839615059862283,172,2,285.0,7.0,180.0,0.0
309,0.00035397683564567455,0.02869040517554381,0.004527457676637615,0.018926830289517874,174,1,287.0,9.0,407.0,1.0
310,0.04096681653512238,0.006520168292559811,-0.010673989358462787,-0.0008105682403963546,174,2,288.0,7.0,322.0,0.0
311,0.017083522990585867,0.013551105083238224,-0.0033046628877192274,-0.011438201798463454,174,3,289.0,9.0,244.0,0.0
312,0.011744638759795567,0.09703073826006833,0.06335813945020967,0.011312521258826572,175,1,290.0,7.0,426.0,1.0
313,-0.027174611628192763,-0.08842624733792802,0.006373928505094371,-0.02513054219421746,175,2,291.0,9.0,329.0,0.0
314,-0.00517554512160829,-0.1195600570732053,0.08694217219385038,0.0045115008374939335,175,3,292.0,9.0,404.0,1.0
315,-0.016632477068406894,0.3025278942279634,0.11159888350451876,-0.020636892248321242,178,1,295.0,5.0,542.0,1.0
317,0.00260862144591027,0.011917642346378121,0.03531769243585601,-0.014032410451254944,178,3,297.0,8.0,207.0,0.0
318,0.04445469892330334,0.03726599733173428,-0.01287771390680837,-0.03341845633703806,179,1,298.0,11.0,671.0,0.0
319,0.03838077060734726,-0.021023441943622496,0.005078071165021644,0.0331952841851176,179,2,299.0,11.0,556.0,0.0
320,-0.0143603342419183,-0.01118817723839135,0.015545467922032548,0.0031040739687583528,179,3,300.0,8.0,538.0,1.0
321,-0.017032577455269544,-0.051055662353448876,-0.03177178678510739,-0.038308304379607395,180,1,301.0,7.0,1050.0,1.0
322,0.011695920834115917,-0.14853843044990991,-0.0855361680737384,-0.009597266823279863,180,2,302.0,11.0,383.0,1.0
323,-0.017179709013231233,-0.05134464402320417,-0.06615503682404826,-0.03340816907703552,180,3,303.0,10.0,383.0,1.0
324,-0.027366144856829314,-0.08262189958689985,-0.04027829810456846,0.00012451133625633452,181,2,305.0,7.0,426.0,0.0
325,0.05219188058701194,0.05369425162876625,-0.1441783477443388,0.01567838486588477,181,3,306.0,11.0,356.0,0.0
